"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","ENTREZID"
"8528","1873.09983353628","-0.11900715118738","0.160816193288976","-0.740019700463445","0.459288040597726","0.909999321100313","ENSG00000188191","5575"
"8529","5782.05161550994","-0.0845188329766007","0.114272164158839","-0.73962748144963","0.459526061754581","0.910370325192951","ENSG00000122691","7291"
"8530","998.098683685363","0.203731986383668","0.275520565883913","0.739443844164822","0.459637527205127","0.910415158267813","ENSG00000157557","2114"
"8531","740.040797637688","0.116910577801417","0.1581105713221","0.739422904008418","0.459650238569991","0.910415158267813","ENSG00000126215","7517"
"8532","307.879662781487","0.187073892217395","0.253107837823911","0.739107464335196","0.459841744656765","0.910466104713405","ENSG00000198948","9848"
"8533","307.879662781487","0.187073892217395","0.253107837823911","0.739107464335196","0.459841744656765","0.910466104713405","ENSG00000198948","101928198"
"8534","79.0841942722399","0.369409399586008","0.499833758691644","0.7390645252793","0.459867816772983","0.910466104713405","ENSG00000108231","9211"
"8535","305.505362520548","0.172017094576382","0.232749911051857","0.739064061502719","0.459868098377471","0.910466104713405","ENSG00000109016","25979"
"8536","22.3015400966299","-0.634971743854583","0.859177565406209","-0.739046000990931","0.459879064769913","0.910466104713405","ENSG00000135914","3357"
"8537","1986.22668537451","0.0909701981415432","0.123109131811758","0.738939482415021","0.459943746119664","0.910493631228936","ENSG00000068745","51447"
"8538","255.241524004183","-0.182933263095266","0.247673415882177","-0.73860677555435","0.460145808725894","0.910725105711904","ENSG00000072182","55515"
"8539","1041.45815898807","-0.141782358058507","0.191966228253841","-0.738579693668959","0.4601622585327","0.910725105711904","ENSG00000155363","4343"
"8540","12677.8950798144","0.136429924782567","0.184749893167192","0.738457394717424","0.460236548231352","0.910771608689589","ENSG00000105220","2821"
"8541","304.463504713792","-0.19722085166118","0.267179247425753","-0.738159320236824","0.46041763972992","0.911029430368262","ENSG00000188542","285193"
"8542","21837.5530058203","0.0781306542491324","0.105857708865854","0.738072409522317","0.460470448773389","0.911033390373567","ENSG00000134419","6210"
"8543","132.550655362052","-0.322439589250533","0.436993403101478","-0.737859168953304","0.460600033231379","0.911043813270273","ENSG00000183214","100507436"
"8544","2967.7327850343","-0.141892265839959","0.192310500885792","-0.737829006665759","0.460618364239993","0.911043813270273","ENSG00000077254","23032"
"8545","7.39832744233949","-0.947799562845061","1.28474541251321","-0.737733370061997","0.46067648969765","0.911043813270273","ENSG00000258794","100131369"
"8546","4940.1659677304","-0.102516454105609","0.138962151914107","-0.737729321930588","0.460678950137838","0.911043813270273","ENSG00000162129","81570"
"8547","842.389768859109","-0.179484497547807","0.243345645420762","-0.737570204872437","0.460775666752695","0.911134592031603","ENSG00000135241","50640"
"8548","141.712065514372","0.250153813894844","0.339221969884898","0.737433999277005","0.460858466039431","0.911197833780245","ENSG00000157110","11030"
"8549","454.257100884761","-0.16933679954837","0.229657281150382","-0.737345660020624","0.46091217185834","0.911203545048721","ENSG00000196081","440519"
"8550","812.91047952891","0.122503736589285","0.166186535367076","0.73714598068187","0.461033579730391","0.911204608108335","ENSG00000124641","9477"
"8551","180.285619347221","0.204203740176292","0.277022669034281","0.737137292367298","0.461038862754709","0.911204608108335","ENSG00000265790","284203"
"8552","582.884299986887","-0.14056859827122","0.190724353246785","-0.737024904676614","0.461107204363828","0.911204608108335","ENSG00000164953","91147"
"8553","998.766690911157","0.115244820006827","0.156367953731461","0.737010475974785","0.46111597869472","0.911204608108335","ENSG00000120942","29914"
"8554","12.3784842028963","0.860259612862423","1.16820515622558","0.736394295366649","0.461490775322591","0.911310993089941","ENSG00000143196","1805"
"8555","760.355579203836","-0.141087150354396","0.191646005060395","-0.73618623205808","0.461617369861452","0.911310993089941","ENSG00000229833","100131801"
"8556","30.1798484101294","-0.758210006579082","1.02996668627028","-0.73615002959437","0.461639398956101","0.911310993089941","ENSG00000112077","6005"
